date,rate
2022-11-03,4.7697
2022-11-04,4.7523
2022-11-05,4.7523
2022-11-06,4.7523
2022-11-07,4.731
2022-11-08,4.7417
2022-11-09,4.7467
2022-11-10,4.7905
2022-11-11,4.7905
2022-11-12,4.7905
2022-11-13,4.7905
2022-11-14,4.7977
2022-11-15,4.8059
2022-11-16,4.7888
2022-11-17,4.7909
2022-11-18,4.7675
2022-11-19,4.7675
2022-11-20,4.7675
2022-11-21,4.7944
2022-11-22,4.7977
2022-11-23,4.7807
2022-11-24,4.7808
2022-11-25,4.7729
2022-11-26,4.7729
2022-11-27,4.7729
2022-11-28,4.7555
2022-11-29,4.7449
2022-11-30,4.7421
2022-12-01,4.758
2022-12-02,4.7576
2022-12-03,4.7576
2022-12-04,4.7576
2022-12-05,4.7542
2022-12-06,4.7472
2022-12-07,4.7608
2022-12-08,4.7496
2022-12-09,4.7474
2022-12-10,4.7474
2022-12-11,4.7474
2022-12-12,4.7624
2022-12-13,4.7551
2022-12-14,4.7439
2022-12-15,4.7482
2022-12-16,4.7564
2022-12-17,4.7564
2022-12-18,4.7564
2022-12-19,4.7453
2022-12-20,4.7524
2022-12-21,4.7443
2022-12-22,4.7358
2022-12-23,4.6925
2022-12-24,4.6925
2022-12-25,4.6925
2022-12-26,4.6925
2022-12-27,4.7035
2022-12-28,4.7438
2022-12-29,4.7725
2022-12-30,4.7679
2022-12-31,4.7679
2023-01-01,4.7679
2023-01-02,4.7379
2023-01-03,4.7342
2023-01-04,4.7454
2023-01-05,4.7437
2023-01-06,4.7437
2023-01-07,4.7437
2023-01-08,4.7437
2023-01-09,4.7606
2023-01-10,4.7525
2023-01-11,4.7266
2023-01-12,4.6773
2023-01-13,4.66
2023-01-14,4.66
2023-01-15,4.66
2023-01-16,4.6959
2023-01-17,4.7005
2023-01-18,4.7449
2023-01-19,4.7437
2023-01-20,4.7281
2023-01-21,4.7281
2023-01-22,4.7281
2023-01-23,4.7118
2023-01-24,4.7014
2023-01-25,4.687
2023-01-26,4.7142
2023-01-27,4.6961
2023-01-28,4.6961
2023-01-29,4.6961
2023-01-30,4.7054
2023-01-31,4.6918
2023-02-01,4.7222
2023-02-02,4.7147
2023-02-03,4.7023
2023-02-04,4.7023
2023-02-05,4.7023
2023-02-06,4.7458
2023-02-07,4.7856
2023-02-08,4.8004
2023-02-09,4.7912
2023-02-10,4.8283
2023-02-11,4.8283
2023-02-12,4.8283
2023-02-13,4.8582
2023-02-14,4.8519
2023-02-15,4.8105
2023-02-16,4.8349
2023-02-17,4.8144
2023-02-18,4.8144
2023-02-19,4.8144
2023-02-20,4.8185
2023-02-21,4.816
2023-02-22,4.8176
2023-02-23,4.8085
2023-02-24,4.7749
2023-02-25,4.7749
2023-02-26,4.7749
2023-02-27,4.7487
2023-02-28,4.7424
2023-03-01,4.7031
2023-03-02,4.6743
2023-03-03,4.728
2023-03-04,4.728
2023-03-05,4.728
2023-03-06,4.7402
2023-03-07,4.7156
2023-03-08,4.7342
2023-03-09,4.7319
2023-03-10,4.7578
2023-03-11,4.7578
2023-03-12,4.7578
2023-03-13,4.8054
2023-03-14,4.8035
2023-03-15,4.7938
2023-03-16,4.7718
2023-03-17,4.7728
2023-03-18,4.7728
2023-03-19,4.7728
2023-03-20,4.7477
2023-03-21,4.7167
2023-03-22,4.7154
2023-03-23,4.697
2023-03-24,4.7623
2023-03-25,4.7623
2023-03-26,4.7623
2023-03-27,4.75
2023-03-28,4.7205
2023-03-29,4.7012
2023-03-30,4.698
2023-03-31,4.6856
2023-04-01,4.6856
2023-04-02,4.6856
2023-04-03,4.7033
2023-04-04,4.6989
2023-04-05,4.724
2023-04-06,4.757
2023-04-07,4.7486
2023-04-08,4.7486
2023-04-09,4.7486
2023-04-10,4.7486
2023-04-11,4.7467
2023-04-12,4.7301
2023-04-13,4.7361
2023-04-14,4.7334
2023-04-15,4.7334
2023-04-16,4.7334
2023-04-17,4.7222
2023-04-18,4.7031
2023-04-19,4.7023
2023-04-20,4.6914
2023-04-21,4.701
2023-04-22,4.701
2023-04-23,4.701
2023-04-24,4.7116
2023-04-25,4.6993
2023-04-26,4.6702
2023-04-27,4.655
2023-04-28,4.6619
2023-04-29,4.6619
2023-04-30,4.6619
2023-05-01,4.6619
2023-05-02,4.6555
2023-05-03,4.6555
2023-05-04,4.6792
2023-05-05,4.6652
2023-05-06,4.6652
2023-05-07,4.6652
2023-05-08,4.6572
2023-05-09,4.6637
2023-05-10,4.6633
2023-05-11,4.6284
2023-05-12,4.6693
2023-05-13,4.6693
2023-05-14,4.6693
2023-05-15,4.624
2023-05-16,4.6176
2023-05-17,4.6095
2023-05-18,4.6568
2023-05-19,4.6571
2023-05-20,4.6571
2023-05-21,4.6571
2023-05-22,4.6753
2023-05-23,4.6298
2023-05-24,4.6087
2023-05-25,4.6363
2023-05-26,4.6634
2023-05-27,4.6634
2023-05-28,4.6634
2023-05-29,4.6758
2023-05-30,4.6688
2023-05-31,4.671
2023-06-01,4.6572
2023-06-02,4.6332
2023-06-03,4.6332
2023-06-04,4.6332
2023-06-05,4.6041
2023-06-06,4.6298
2023-06-07,4.6211
2023-06-08,4.6211
2023-06-09,4.6136
2023-06-10,4.6136
2023-06-11,4.6136
2023-06-12,4.5623
2023-06-13,4.5802
2023-06-14,4.5779
2023-06-15,4.5618
2023-06-16,4.57
2023-06-17,4.57
2023-06-18,4.57
2023-06-19,4.5464
2023-06-20,4.5248
2023-06-21,4.5326
2023-06-22,4.5109
2023-06-23,4.5414
2023-06-24,4.5414
2023-06-25,4.5414
2023-06-26,4.543
2023-06-27,4.5243
2023-06-28,4.5508
2023-06-29,4.5531
2023-06-30,4.5562
2023-07-01,4.5562
2023-07-02,4.5562
2023-07-03,4.5288
2023-07-04,4.5359
2023-07-05,4.5511
2023-07-06,4.5894
2023-07-07,4.5978
2023-07-08,4.5978
2023-07-09,4.5978
2023-07-10,4.5688
2023-07-11,4.5779
2023-07-12,4.5948
2023-07-13,4.6028
2023-07-14,4.6193
2023-07-15,4.6193
2023-07-16,4.6193
2023-07-17,4.6113
2023-07-18,4.5913
2023-07-19,4.6113
2023-07-20,4.6276
2023-07-21,4.6156
2023-07-22,4.6156
2023-07-23,4.6156
2023-07-24,4.634
2023-07-25,4.6172
2023-07-26,4.6316
2023-07-27,4.6383
2023-07-28,4.635
2023-07-29,4.635
2023-07-30,4.635
2023-07-31,4.5943
2023-08-01,4.6024
2023-08-02,4.6167
2023-08-03,4.6523
2023-08-04,4.6282
2023-08-05,4.6282
2023-08-06,4.6282
2023-08-07,4.6069
2023-08-08,4.6231
2023-08-09,4.6398
2023-08-10,4.6402
2023-08-11,4.6199
2023-08-12,4.6199
2023-08-13,4.6199
2023-08-14,4.6212
2023-08-15,4.6212
2023-08-16,4.6507
2023-08-17,4.673
2023-08-18,4.6897
2023-08-19,4.6897
2023-08-20,4.6897
2023-08-21,4.6718
2023-08-22,4.6632
2023-08-23,4.7067
2023-08-24,4.683
2023-08-25,4.6767
2023-08-26,4.6767
2023-08-27,4.6767
2023-08-28,4.6821
2023-08-29,4.6725
2023-08-30,4.6807
2023-08-31,4.6636
2023-09-01,4.6742
2023-09-02,4.6742
2023-09-03,4.6742
2023-09-04,4.6767
2023-09-05,4.691
2023-09-06,4.7086
2023-09-07,4.8067
2023-09-08,4.8225
2023-09-09,4.8225
2023-09-10,4.8225
2023-09-11,4.8313
2023-09-12,4.9015
2023-09-13,4.8403
2023-09-14,4.8261
2023-09-15,4.8481
2023-09-16,4.8481
2023-09-17,4.8481
2023-09-18,4.8519
2023-09-19,4.8505
2023-09-20,4.8483
2023-09-21,4.7809
2023-09-22,4.7752
2023-09-23,4.7752
2023-09-24,4.7752
2023-09-25,4.747
2023-09-26,4.7657
2023-09-27,4.759
2023-09-28,4.7973
2023-09-29,4.803
2023-09-30,4.803
2023-10-01,4.803
2023-10-02,4.7869
2023-10-03,4.7848
2023-10-04,4.8065
2023-10-05,4.7683
2023-10-06,4.7768
2023-10-07,4.7768
2023-10-08,4.7768
2023-10-09,4.7704
2023-10-10,4.7537
2023-10-11,4.7174
2023-10-12,4.7398
2023-10-13,4.747
2023-10-14,4.747
2023-10-15,4.747
2023-10-16,4.7085
2023-10-17,4.6676
2023-10-18,4.6753
2023-10-19,4.6989
2023-10-20,4.7328
2023-10-21,4.7328
2023-10-22,4.7328
2023-10-23,4.7083
2023-10-24,4.6974
2023-10-25,4.7236
2023-10-26,4.7123
2023-10-27,4.6935
2023-10-28,4.6935
2023-10-29,4.6935
2023-10-30,4.6546
2023-10-31,4.6227
2023-11-01,4.6227
2023-11-02,4.6466
2023-11-03,4.6293
2023-11-04,4.6293
2023-11-05,4.6293
2023-11-06,4.6322
2023-11-07,4.6283
2023-11-08,4.6343
2023-11-09,4.61
2023-11-10,4.5905
2023-11-11,4.5905
2023-11-12,4.5905
2023-11-13,4.5975
2023-11-14,4.572
2023-11-15,4.5495
2023-11-16,4.5452
2023-11-17,4.5427
2023-11-18,4.5427
2023-11-19,4.5427
2023-11-20,4.5248
2023-11-21,4.5106
2023-11-22,4.5433
2023-11-23,4.5274
2023-11-24,4.5348
2023-11-25,4.5348
2023-11-26,4.5348
2023-11-27,4.512
2023-11-28,4.5175
2023-11-29,4.5031
2023-11-30,4.551
2023-12-01,4.567
2023-12-02,4.567
2023-12-03,4.567
2023-12-04,4.5678
2023-12-05,4.5689
2023-12-06,4.5982
2023-12-07,4.6027
2023-12-08,4.5913
2023-12-09,4.5913
2023-12-10,4.5913
2023-12-11,4.5824
2023-12-12,4.581
2023-12-13,4.5827
2023-12-14,4.5328
2023-12-15,4.5374
2023-12-16,4.5374
2023-12-17,4.5374
2023-12-18,4.5611
2023-12-19,4.5709
2023-12-20,4.5885
2023-12-21,4.5988
2023-12-22,4.597
2023-12-23,4.597
2023-12-24,4.597
2023-12-25,4.597
2023-12-26,4.597
2023-12-27,4.599
2023-12-28,4.6671
2023-12-29,4.6828
2023-12-30,4.6828
2023-12-31,4.6828
2024-01-01,4.6828
2024-01-02,4.6596
2024-01-03,4.6873
2024-01-04,4.6718
2024-01-05,4.6714
2024-01-06,4.6714
2024-01-07,4.6714
2024-01-08,4.6793
2024-01-09,4.6616
2024-01-10,4.6538
2024-01-11,4.6637
2024-01-12,4.6556
2024-01-13,4.6556
2024-01-14,4.6556
2024-01-15,4.6797
2024-01-16,4.69
2024-01-17,4.6912
2024-01-18,4.6793
2024-01-19,4.6388
2024-01-20,4.6388
2024-01-21,4.6388
2024-01-22,4.6073
2024-01-23,4.6228
2024-01-24,4.6387
2024-01-25,4.6543
2024-01-26,4.669
2024-01-27,4.669
2024-01-28,4.669
2024-01-29,4.6785
2024-01-30,4.6692
2024-01-31,4.6511
2024-02-01,4.6415
2024-02-02,4.6291
2024-02-03,4.6291
2024-02-04,4.6291
2024-02-05,4.624
2024-02-06,4.6378
2024-02-07,4.6322
2024-02-08,4.6166
2024-02-09,4.5779
2024-02-10,4.5779
2024-02-11,4.5779
2024-02-12,4.5906
2024-02-13,4.562
2024-02-14,4.5748
2024-02-15,4.5849
2024-02-16,4.5769
2024-02-17,4.5769
2024-02-18,4.5769
2024-02-19,4.57
2024-02-20,4.5361
2024-02-21,4.5385
2024-02-22,4.5379
2024-02-23,4.5427
2024-02-24,4.5427
2024-02-25,4.5427
2024-02-26,4.5208
2024-02-27,4.5113
2024-02-28,4.5292
2024-02-29,4.5332
2024-03-01,4.5099
2024-03-02,4.5099
2024-03-03,4.5099
2024-03-04,4.5119
2024-03-05,4.4971
2024-03-06,4.4806
2024-03-07,4.4827
2024-03-08,4.4942
2024-03-09,4.4942
2024-03-10,4.4942
2024-03-11,4.4776
2024-03-12,4.4697
2024-03-13,4.4686
2024-03-14,4.4538
2024-03-15,4.4613
2024-03-16,4.4613
2024-03-17,4.4613
2024-03-18,4.4711
2024-03-19,4.4886
2024-03-20,4.4771
2024-03-21,4.4069
2024-03-22,4.4337
2024-03-23,4.4337
2024-03-24,4.4337
2024-03-25,4.4371
2024-03-26,4.4047
2024-03-27,4.4018
2024-03-28,4.4228
2024-03-29,4.425
2024-03-30,4.425
2024-03-31,4.425
2024-04-01,4.425
2024-04-02,4.4037
2024-04-03,4.3875
2024-04-04,4.3621
2024-04-05,4.3796
2024-04-06,4.3796
2024-04-07,4.3796
2024-04-08,4.3667
2024-04-09,4.3366
2024-04-10,4.3447
2024-04-11,4.3451
2024-04-12,4.3805
2024-04-13,4.3805
2024-04-14,4.3805
2024-04-15,4.4047
2024-04-16,4.4554
2024-04-17,4.4777
2024-04-18,4.4637
2024-04-19,4.4787
2024-04-20,4.4787
2024-04-21,4.4787
2024-04-22,4.4505
2024-04-23,4.4535
2024-04-24,4.4202
2024-04-25,4.4131
2024-04-26,4.4145
2024-04-27,4.4145
2024-04-28,4.4145
2024-04-29,4.4259
2024-04-30,4.4217
2024-05-01,4.4217
2024-05-02,4.4345
2024-05-03,4.4345
2024-05-04,4.4345
2024-05-05,4.4345
2024-05-06,4.4438
2024-05-07,4.412
2024-05-08,4.4253
2024-05-09,4.4061
2024-05-10,4.3984
2024-05-11,4.3984
2024-05-12,4.3984
2024-05-13,4.3964
2024-05-14,4.3737
2024-05-15,4.3498
2024-05-16,4.3445
2024-05-17,4.3302
2024-05-18,4.3302
2024-05-19,4.3302
2024-05-20,4.3072
2024-05-21,4.3052
2024-05-22,4.2994
2024-05-23,4.3072
2024-05-24,4.3039
2024-05-25,4.3039
2024-05-26,4.3039
2024-05-27,4.2862
2024-05-28,4.2959
2024-05-29,4.2996
2024-05-30,4.2996
2024-05-31,4.3471
2024-06-01,4.3471
2024-06-02,4.3471
2024-06-03,4.3756
2024-06-04,4.4067
2024-06-05,4.4397
2024-06-06,4.4311
2024-06-07,4.4284
2024-06-08,4.4284
2024-06-09,4.4284
2024-06-10,4.4771
2024-06-11,4.5095
2024-06-12,4.4994
2024-06-13,4.4804
2024-06-14,4.569
2024-06-15,4.569
2024-06-16,4.569
2024-06-17,4.567
2024-06-18,4.5614
2024-06-19,4.5671
2024-06-20,4.5359
2024-06-21,4.5437
2024-06-22,4.5437
2024-06-23,4.5437
2024-06-24,4.5104
2024-06-25,4.4732
2024-06-26,4.4903
2024-06-27,4.4906
2024-06-28,4.4813
2024-06-29,4.4813
2024-06-30,4.4813
2024-07-01,4.4335
2024-07-02,4.465
2024-07-03,4.4253
2024-07-04,4.4138
2024-07-05,4.4059
2024-07-06,4.4059
2024-07-07,4.4059
2024-07-08,4.4078
2024-07-09,4.3841
2024-07-10,4.3819
2024-07-11,4.3698
2024-07-12,4.3647
2024-07-13,4.3647
2024-07-14,4.3647
2024-07-15,4.358
2024-07-16,4.3658
2024-07-17,4.4183
2024-07-18,4.4436
2024-07-19,4.4425
2024-07-20,4.4425
2024-07-21,4.4425
2024-07-22,4.4276
2024-07-23,4.4214
2024-07-24,4.441
2024-07-25,4.4984
2024-07-26,4.4618
2024-07-27,4.4618
2024-07-28,4.4618
2024-07-29,4.4686
2024-07-30,4.4646
2024-07-31,4.5034
2024-08-01,4.5444
2024-08-02,4.5508
2024-08-03,4.5508
2024-08-04,4.5508
2024-08-05,4.6263
2024-08-06,4.6202
2024-08-07,4.6025
2024-08-08,4.604
2024-08-09,4.5762
2024-08-10,4.5762
2024-08-11,4.5762
2024-08-12,4.5464
2024-08-13,4.5329
2024-08-14,4.5176
2024-08-15,4.5176
2024-08-16,4.4797
2024-08-17,4.4797
2024-08-18,4.4797
2024-08-19,4.474
2024-08-20,4.4771
2024-08-21,4.5095
2024-08-22,4.5174
2024-08-23,4.5132
2024-08-24,4.5132
2024-08-25,4.5132
2024-08-26,4.5261
2024-08-27,4.5219
2024-08-28,4.571
2024-08-29,4.579
2024-08-30,4.5532
2024-08-31,4.5532
2024-09-01,4.5532
2024-09-02,4.5513
2024-09-03,4.5387
2024-09-04,4.5647
2024-09-05,4.5485
2024-09-06,4.577
2024-09-07,4.577
2024-09-08,4.577
2024-09-09,4.5687
2024-09-10,4.5746
2024-09-11,4.59
2024-09-12,4.5674
2024-09-13,4.5574
2024-09-14,4.5574
2024-09-15,4.5574
2024-09-16,4.5518
2024-09-17,4.5484
2024-09-18,4.545
2024-09-19,4.5209
2024-09-20,4.5223
2024-09-21,4.5223
2024-09-22,4.5223
2024-09-23,4.5321
2024-09-24,4.5173
2024-09-25,4.5027
2024-09-26,4.5074
2024-09-27,4.5396
2024-09-28,4.5396
2024-09-29,4.5396
2024-09-30,4.5279
2024-10-01,4.5574
2024-10-02,4.583
2024-10-03,4.578
2024-10-04,4.5934
2024-10-05,4.5934
2024-10-06,4.5934
2024-10-07,4.5876
2024-10-08,4.5988
2024-10-09,4.5785
2024-10-10,4.5737
2024-10-11,4.579
2024-10-12,4.579
2024-10-13,4.579
2024-10-14,4.5688
2024-10-15,4.5652
2024-10-16,4.5777
2024-10-17,4.5991
2024-10-18,4.5852
2024-10-19,4.5852
2024-10-20,4.5852
2024-10-21,4.5985
2024-10-22,4.6063
2024-10-23,4.636
2024-10-24,4.64
2024-10-25,4.6403
2024-10-26,4.6403
2024-10-27,4.6403
2024-10-28,4.6359
2024-10-29,4.6472
2024-10-30,4.6144
2024-10-31,4.6296
2024-11-01,4.6296
2024-11-02,4.6296
2024-11-03,4.6296
2024-11-04,4.6164
2024-11-05,4.6437
2024-11-06,4.6437
2024-11-07,4.6122
2024-11-08,4.6031
2024-11-09,4.6031
2024-11-10,4.6031
2024-11-11,4.6031
2024-11-12,4.646
2024-11-13,4.6288
2024-11-14,4.635
2024-11-15,4.6041
2024-11-16,4.6041
2024-11-17,4.6041
2024-11-18,4.6275
2024-11-19,4.646
2024-11-20,4.6444
2024-11-21,4.6748
2024-11-22,4.6959
2024-11-23,4.6959
2024-11-24,4.6959
2024-11-25,4.6457
2024-11-26,4.6361
2024-11-27,4.6408
2024-11-28,4.6238
2024-11-29,4.6268
2024-11-30,4.6268
2024-12-01,4.6268
2024-12-02,4.6077
2024-12-03,4.6089
2024-12-04,4.6041
2024-12-05,4.5827
2024-12-06,4.5898
2024-12-07,4.5898
2024-12-08,4.5898
2024-12-09,4.5813
2024-12-10,4.6025
2024-12-11,4.5944
2024-12-12,4.5949
2024-12-13,4.5534
2024-12-14,4.5534
2024-12-15,4.5534
2024-12-16,4.5563
2024-12-17,4.527
2024-12-18,4.5448
2024-12-19,4.5685
2024-12-20,4.5801
2024-12-21,4.5801
2024-12-22,4.5801
2024-12-23,4.5728
2024-12-24,4.5654
2024-12-25,4.5654
2024-12-26,4.5654
2024-12-27,4.5604
2024-12-28,4.5604
2024-12-29,4.5604
2024-12-30,4.5413
2024-12-31,4.5371
2025-01-01,4.5371
2025-01-02,4.5554
2025-01-03,4.5658
2025-01-04,4.5658
2025-01-05,4.5658
2025-01-06,4.5658
2025-01-07,4.5097
2025-01-08,4.533
2025-01-09,4.5555
2025-01-10,4.5341
2025-01-11,4.5341
2025-01-12,4.5341
2025-01-13,4.5699
2025-01-14,4.5477
2025-01-15,4.5331
2025-01-16,4.5476
2025-01-17,4.5503
2025-01-18,4.5503
2025-01-19,4.5503
